match_id,blue_win,blue_champ_1,blue_item_1_0,blue_item_1_1,blue_item_1_2,blue_item_1_3,blue_item_1_4,blue_item_1_5,blue_item_1_6,blue_champ_2,blue_item_2_0,blue_item_2_1,blue_item_2_2,blue_item_2_3,blue_item_2_4,blue_item_2_5,blue_item_2_6,blue_champ_3,blue_item_3_0,blue_item_3_1,blue_item_3_2,blue_item_3_3,blue_item_3_4,blue_item_3_5,blue_item_3_6,blue_champ_4,blue_item_4_0,blue_item_4_1,blue_item_4_2,blue_item_4_3,blue_item_4_4,blue_item_4_5,blue_item_4_6,blue_champ_5,blue_item_5_0,blue_item_5_1,blue_item_5_2,blue_item_5_3,blue_item_5_4,blue_item_5_5,blue_item_5_6,red_champ_1,red_item_1_0,red_item_1_1,red_item_1_2,red_item_1_3,red_item_1_4,red_item_1_5,red_item_1_6,red_champ_2,red_item_2_0,red_item_2_1,red_item_2_2,red_item_2_3,red_item_2_4,red_item_2_5,red_item_2_6,red_champ_3,red_item_3_0,red_item_3_1,red_item_3_2,red_item_3_3,red_item_3_4,red_item_3_5,red_item_3_6,red_champ_4,red_item_4_0,red_item_4_1,red_item_4_2,red_item_4_3,red_item_4_4,red_item_4_5,red_item_4_6,red_champ_5,red_item_5_0,red_item_5_1,red_item_5_2,red_item_5_3,red_item_5_4,red_item_5_5,red_item_5_6
EUW1_7658715524,1,75,1054,3158,3076,1029,3044,3051,3340,154,1103,3068,3158,3065,0,0,3340,99,1056,3020,6655,2055,1052,4646,3340,51,1055,6676,3009,3094,2003,0,3340,89,3877,3190,2055,3047,3076,1029,3364,266,1055,3047,6692,3044,1028,0,3340,24,3078,1102,3111,1033,0,0,3340,85,3152,3145,3158,0,0,1055,3340,222,1055,1037,6672,3006,1018,0,3340,235,3877,1036,6676,1036,3006,1036,3364
EUW1_7658677078,0,6,1054,3071,3047,2021,1028,1037,3340,24,3078,1102,0,0,0,2422,3340,136,1056,3116,2055,3070,2003,2508,3340,222,1055,3006,6672,1037,1038,0,3340,902,6617,3158,3870,0,0,0,3364,777,3006,3153,6673,1038,0,1054,3340,200,6631,1057,3047,1043,6672,1042,3364,131,1058,3152,3041,3175,4646,0,3340,67,1055,3153,1043,3006,1037,1052,3340,9,3020,3118,3147,3871,0,0,3330
EUW1_7657780949,1,27,8020,3116,3041,3170,6657,1031,3340,24,2055,6610,2421,3173,3078,0,3340,105,1056,3100,3157,3020,1058,1058,3340,74,3157,0,3175,6655,3147,2508,3340,22,3869,6672,1001,3032,1042,1053,3363,157,3153,3006,6673,1055,0,0,3340,54,4646,4645,3118,0,3020,0,3364,38,3040,3135,3113,6657,1052,3020,3340,145,1026,6672,3006,3124,3108,1042,3340,161,3871,4628,6655,3020,3145,1058,3340
EUW1_7657727933,1,27,1056,4633,3174,1082,3165,3147,3340,24,3078,6610,0,3173,1029,0,3340,76,2503,3100,3020,1058,1052,1052,3340,222,1055,3032,3006,1018,1038,1037,3340,57,3871,6653,2055,3170,2502,3066,3364,777,3153,1055,3006,3091,3031,0,3363,154,3065,3068,3158,3075,1028,0,3340,800,1056,6655,3020,4645,1058,1058,3340,67,1055,3153,3006,3302,1057,1043,3363,50,3871,2031,2421,1001,3116,1058,3364
EUW1_7657116141,1,516,1054,3742,3174,2504,3076,0,3340,799,6699,3161,3158,3156,1029,0,3364,99,4646,3118,0,4645,3175,1058,3340,51,3036,1018,6676,3170,3094,1038,3363,60,2420,4646,3871,3175,1058,0,3364,10,1052,3115,3100,3124,1055,3009,3363,24,3078,3111,2055,1052,6610,1052,3340,131,4645,4646,3020,3089,3113,2022,3340,222,1055,3032,3006,3031,1036,0,3340,16,3870,3107,3158,6617,4642,0,3364
EUW1_7657105574,1,893,2503,3916,3009,1026,0,0,3340,24,3078,0,3111,3123,2021,0,3513,99,1056,6655,3020,2031,1052,2022,3340,51,1055,3032,0,1001,0,1042,3340,98,3876,6660,3111,1033,1028,0,3364,50,1056,6657,1001,1011,1026,1052,3340,266,1101,3111,6610,1028,0,0,3364,166,1055,3087,1037,1018,3009,1036,3340,202,6676,2003,3009,2055,3144,0,3340,147,3871,3070,2022,3020,3116,0,3364
EUW1_7657075612,1,36,3748,3084,3174,1054,3083,3105,3340,56,3174,6631,6696,3073,3071,0,3364,103,4645,6655,3158,4646,3147,2508,3340,51,6676,3031,3094,1037,3006,1053,3340,412,3876,3190,3084,3083,0,0,3340,14,6701,3158,6696,3075,2021,1036,3340,24,3091,6610,3157,0,3111,3078,3340,13,3040,6657,3158,3110,3089,0,3340,18,1055,6672,3006,3031,3032,3035,3340,111,3190,3869,3047,3109,3076,3067,3364
EUW1_7657071710,0,51,1083,2003,0,0,0,0,3340,517,0,0,0,0,0,0,0,85,1052,0,0,0,0,0,3340,21,1055,2003,0,0,0,0,3340,223,3865,2003,0,0,0,0,3340,799,1055,0,0,0,0,0,3340,24,2003,1102,0,0,0,0,3340,131,1056,2003,0,0,0,0,3340,202,1055,2003,0,0,0,0,3340,63,3865,0,0,0,0,0,3340
EUW1_7656305393,1,82,3116,3211,6653,3111,4633,3076,3340,24,3157,6610,2021,3111,3091,3078,3340,800,3135,2503,1082,3020,3089,1058,3364,21,3031,6676,3006,3036,3072,1029,3340,57,3871,2503,3020,6653,3118,0,3364,420,3065,3078,3173,3053,3033,0,3340,154,3065,3171,6653,3068,2504,1033,3364,910,2503,3175,6653,1056,1058,1058,3363,115,3040,6655,3171,4645,3089,1052,3340,63,3040,3157,3871,3020,6653,0,3364
EUW1_7656297177,1,23,1055,2003,0,0,0,0,3340,56,1101,2003,0,0,0,0,3340,84,1054,2003,0,0,0,0,3340,222,1055,0,0,0,0,0,3340,57,3865,2003,0,0,0,0,3340,82,1056,2003,0,0,0,0,3340,24,0,1102,0,0,0,0,3340,202,0,0,0,0,0,0,0,90,1056,2003,0,0,0,0,3340,78,3865,2003,0,0,0,0,3340
EUW1_7656215927,0,133,1055,3814,3172,6676,1037,1038,3340,48,3742,3074,3174,3153,1029,0,3340,157,1055,3153,6672,3172,6670,1037,3340,360,6676,3174,3072,3031,0,0,3340,99,3871,6655,3175,4645,1058,1058,3364,777,3072,3006,3032,6673,3031,6333,3340,11,3124,6672,3006,3153,1036,1036,3340,45,6657,3040,3020,3089,1052,1027,3340,21,3142,1055,3009,6676,1018,1038,3340,147,3870,6620,3158,3116,3067,3114,3364
EUW1_7655195475,0,54,1056,1058,3175,4646,3118,3145,3340,24,2055,6610,2420,3173,3078,0,3340,29,1056,3115,3170,4645,3916,0,3340,51,1055,6676,3006,3031,3144,3123,3363,235,2055,3877,3071,3094,3170,1038,3364,36,3083,3748,3084,1054,0,3009,3340,32,3068,6653,3047,8020,1028,3076,3340,69,3040,3116,6653,6657,0,0,3364,523,3031,6676,3006,1036,1018,0,3340,16,3870,6617,0,3009,1028,3504,3364
EUW1_7655139376,1,23,0,6631,3153,3006,3031,1018,3340,24,2055,6610,2420,1058,3174,3078,3340,55,3100,3157,1052,3041,3115,3175,3363,81,3042,3078,6694,0,0,3158,3340,63,3871,6653,3020,3116,2503,3802,3364,54,1056,3047,3802,3068,3075,3024,3340,91,6696,6701,3035,3133,3142,2422,3340,45,3040,3157,3020,6657,0,0,3340,202,3031,3142,3094,3009,2003,1018,3363,111,3869,3190,3075,3111,1028,0,3340
EUW1_7656661224,0,23,1055,1043,1053,3006,0,0,3340,9,3157,3020,3118,6653,4645,0,3330,13,6657,3047,3040,3024,1029,0,3340,429,1055,3006,3153,3124,3051,0,3340,201,3869,3190,3047,1028,3076,1031,3364,31,1056,3152,4633,3009,2502,1011,3340,107,3077,3142,3173,3814,0,0,3340,238,3142,3171,6699,6694,0,0,3340,804,6672,3046,3172,3031,1037,1036,3340,57,3869,3190,3002,3170,1033,1029,3364
EUW1_7656623134,0,122,4401,6631,3047,3053,3742,1037,3340,54,3100,3118,3020,3089,0,0,3340,7,3145,2031,6655,3020,4646,1058,3340,81,3158,3042,3078,3133,1036,1036,3340,235,3871,3009,2031,6676,3094,3044,3364,36,2031,3084,1054,3174,3075,3083,3340,106,3161,3078,3047,3053,3066,1031,3364,69,3040,6657,3116,6653,3041,2420,3363,21,3036,3072,3172,6676,3031,1018,3340,99,3871,6655,3175,4646,3145,1058,3364
EUW1_7656597807,1,54,1056,3118,3020,1052,1052,0,3340,48,1102,3077,3047,3078,0,0,3340,84,1056,4646,3020,3145,0,0,3340,18,3006,6676,6675,2031,1055,0,3340,17,3871,3118,3020,0,0,0,3364,910,2503,3070,3802,3158,1052,2022,3340,5,1102,6610,3047,3044,1028,0,3340,777,1054,3153,0,3006,0,0,3340,22,1055,6672,1001,1083,0,0,3340,161,3802,2055,3871,3145,3020,0,3364
EUW1_7656179242,0,157,3031,3046,3006,3153,1033,1006,3340,77,3153,3748,3047,2019,1038,0,3364,84,1054,2420,3111,4645,4646,0,3340,15,3006,6675,3508,1018,1037,3123,3340,35,6655,2503,3871,0,3070,0,3364,86,6631,3172,3161,3046,1037,0,3340,33,3742,3075,3174,3068,1057,1011,3340,1,3041,3020,4646,6655,0,0,3340,222,3032,3031,3172,3085,1053,1038,3340,99,3871,6655,3175,3118,0,0,3364
EUW1_7651447943,1,85,3152,3157,1058,1058,4645,3020,3364,427,3116,3158,3118,6653,4629,1052,3340,54,3118,3047,3075,3068,3110,4645,3340,143,3165,2503,3020,6653,3116,0,3340,89,3869,3107,3190,3047,3084,3211,3364,86,1054,6631,3009,4401,6660,2504,3340,234,6672,3172,3153,3134,1037,1018,3340,238,6697,3171,6692,6699,3035,2022,3340,804,6672,3172,3031,3085,3035,1018,3340,80,3179,3877,3142,6610,3010,1036,3364
EUW1_7651375410,1,777,3006,3153,3032,3031,3072,1036,3340,59,3026,6610,3071,2021,3111,0,3364,84,1054,4646,3111,3152,4645,3089,3340,21,1055,6676,3009,3072,3031,6670,3340,888,3107,3190,3869,2055,3158,4005,3364,39,6333,3153,3047,3181,1033,1042,3340,154,3065,3068,3173,3075,0,0,3340,800,1082,2031,2503,3020,4628,3145,3340,804,3032,3033,3172,3085,3031,1053,3340,25,3871,3157,2503,3170,1052,0,3364
EUW1_7651319323,0,10,1055,3115,3009,3145,1042,1058,3340,91,3142,6701,3134,3009,1036,1028,3340,142,1056,6655,3020,4646,1052,1052,3340,51,3006,1038,6676,3094,3031,2019,3340,555,3142,3013,3876,3179,2021,1036,3364,6,1055,3071,3047,3053,6665,0,3340,141,6701,3142,3158,6694,3133,1037,3340,80,1055,6692,3111,6610,3156,1029,3340,221,3032,3085,1037,3172,1018,0,3363,99,3871,3175,3118,6655,1052,1052,3364
EUW1_7649851279,0,157,3006,3033,6672,6673,2021,1036,3340,233,3071,6631,6676,6333,3047,0,3363,84,3089,3152,3157,4646,3020,4630,3340,90,3145,3118,6653,3020,3089,1058,3340,63,3871,3118,6653,3020,3116,2503,3364,122,6631,3173,3053,3742,4401,3211,3340,121,3142,3814,3171,6701,6694,0,3364,910,2503,3175,4645,6653,1052,0,3340,15,3032,3031,6675,3033,1036,3172,3340,99,6655,3871,4645,3089,1052,3020,3364
EUW1_7649796256,0,114,1055,3074,3047,3078,6333,0,3340,11,3124,6672,3006,3073,3153,1036,3364,245,3152,1082,1056,3020,3057,3113,3340,21,0,3508,6676,3009,3036,3094,3340,555,3013,3179,3877,3142,6699,1036,3364,238,6698,2031,3171,6697,3036,3133,3340,131,3152,3157,2055,3174,3147,3108,3364,84,3145,3157,3175,4645,4646,1052,3340,222,3085,6672,3172,3031,0,0,3340,800,3871,3175,6655,4645,2508,1052,3364
EUW1_7649756573,1,58,1055,6692,3174,3071,1028,1037,3340,106,3078,2502,3173,4629,1029,0,3364,14,1054,3748,3009,3181,2501,0,3340,51,3172,1018,6676,3031,1055,3094,3340,101,3871,6655,4645,3175,0,0,3340,142,4646,3070,3020,6655,0,0,3340,11,3153,6672,3006,3124,0,0,3340,90,1056,2503,3020,6653,3116,0,3340,18,3031,3032,3006,1042,1018,1042,3340,412,3869,3190,3107,3009,1028,1029,3364
EUW1_7648631529,0,39,1055,3153,3181,6672,3174,1037,3340,154,3075,3143,3174,2055,3068,0,3364,45,6657,3040,4628,3089,0,3020,3340,360,3072,6676,3174,3031,3036,0,3363,40,3870,3107,4642,6617,1052,3170,3364,14,3075,3748,1011,3047,6664,1057,3340,238,3071,3074,3111,6692,3814,3156,3340,1,2420,4646,3041,4645,3020,3118,3364,67,6665,3153,3006,3091,3302,0,3340,412,3109,3190,3107,3869,3009,1028,3364
EUW1_7648559966,1,39,3153,6333,3123,3078,3174,1043,3340,59,3071,3748,6610,3174,3211,3067,3364,7,3157,6655,4645,3175,3041,1058,3364,51,1055,3172,3032,6676,3036,1042,3340,412,3869,3190,3107,3009,3067,1031,3364,777,3035,3153,3006,6673,3123,1018,3340,56,6631,6696,3047,3814,3073,2055,3363,245,1058,3100,3020,0,3152,2421,3364,804,3031,3006,3085,3032,3035,0,3340,53,3877,3110,3013,3075,3211,1057,3364
EUW1_7648496761,0,19,3748,3053,3153,3047,1033,1055,3340,11,3124,6672,3047,3153,0,0,3364,3,3152,3157,3020,4633,1058,0,3364,51,1055,6676,3006,3031,1036,1036,3363,20,3871,3152,3020,4646,0,0,3364,122,6631,6609,3047,3066,1031,3053,3340,104,6697,3173,6676,3031,3036,3123,3364,101,1056,6655,3157,3020,4645,3089,3363,21,1038,3142,6676,3170,3036,3094,3340,12,3190,3075,3869,3173,3082,1011,3364
EUW1_7647380241,1,10,3170,4645,3115,3089,3135,1026,3340,19,3173,6631,3153,3065,3075,1028,3340,133,3036,6698,3814,6676,3176,3031,3364,222,3032,3172,3031,3085,1036,1036,3340,412,3190,3109,3871,3121,3171,3067,3364,86,1054,6631,3742,3047,3071,0,3340,200,6672,6631,3091,3033,3153,6333,3340,69,3040,2420,6653,3116,0,0,3340,45,6655,3020,4646,4645,3089,1052,3340,143,6653,3020,3871,3916,3116,1052,3364
EUW1_7642510143,1,14,3748,3174,2502,6665,3068,2021,3340,5,3071,6610,3173,6692,0,0,3340,103,3118,4646,3175,1082,3089,0,3363,236,6675,3036,3171,3508,3031,0,3340,63,3116,6653,3175,3871,3916,2031,3364,799,6692,3047,6699,3071,1036,0,3340,107,3134,3142,6698,3158,3036,2021,3364,55,1082,3100,3157,4645,3020,1058,3340,81,1055,3078,3158,3042,1053,1037,3340,99,3871,6655,3020,4646,1052,1052,3364
EUW1_7642480450,0,8,1056,3158,4628,3089,4633,0,3340,113,2502,3084,3047,1011,1029,1033,3340,136,3040,6653,3020,3116,1052,0,3340,22,3032,3006,1055,3046,1037,1018,3363,9,3157,3158,4646,3870,3118,0,3330,106,1058,3041,6657,3121,3170,3916,3340,904,6610,3111,3078,2021,1028,1037,3364,13,6657,3089,3040,3158,3165,1052,3340,29,3031,3032,3172,6676,0,0,3340,117,3870,2065,3504,3171,3916,3114,3364
EUW1_7637666138,0,950,2031,6692,3071,3171,3077,0,3340,54,3068,3174,3075,3110,1028,1029,3364,99,1056,2031,6655,4646,3020,1058,3340,21,3142,3094,3170,6676,3036,2019,3340,3,3869,0,3110,3111,3002,0,3364,83,3078,3047,3071,3181,1033,0,3340,59,3134,6698,3158,6696,2021,0,3340,238,6698,6697,3036,3158,2021,1028,3340,51,1055,6676,3006,3094,0,0,3340,53,3876,3075,0,3009,3190,0,3364
EUW1_7637603859,0,39,1055,3153,3047,6672,2019,1036,3340,64,6692,3074,3158,3133,1029,0,3340,38,3040,6657,3020,3118,1058,0,3340,29,1055,3032,3006,3031,0,0,3340,555,3877,3179,3013,3814,0,0,3364,420,1055,6662,3174,3071,2021,1037,3340,59,3158,6698,6610,3071,0,0,3340,142,4646,3070,3158,3100,0,0,3340,51,3032,6676,3172,3036,0,0,3340,50,3869,3116,3070,3175,6653,0,3340
EUW1_7622761699,1,904,3047,6631,2019,3153,0,0,3340,200,6672,3153,3172,3091,2019,1037,3340,61,3020,6655,3157,4645,4630,0,3340,145,3115,3172,2420,6672,0,3124,3340,37,3870,6620,3040,3171,4642,3067,3364,86,3006,6631,3046,3071,6333,1028,3340,141,3161,6692,3047,3071,3065,1036,3340,142,4629,3070,3158,6657,3916,3100,3340,67,3006,3124,3153,1057,1043,1043,3340,22,3876,3179,6696,3070,3158,1052,3364
EUW1_7660782671,0,122,3082,3142,1055,3009,3742,1028,3340,120,3071,3171,3161,6333,3155,1036,3340,105,3041,3157,3100,3175,3089,4645,3364,22,3046,6672,3172,3031,1043,1053,3340,63,3871,3118,3116,6653,3916,3175,3364,904,6610,3078,6333,3047,1037,0,3340,234,6676,3078,6673,3047,1018,1036,3364,13,3067,3157,3111,6657,3089,3040,3340,21,3036,6676,3009,3031,3094,2019,3340,50,1033,3116,3020,6653,3118,2502,3364
EUW1_7660747545,0,98,1054,3742,3748,3047,1011,3105,3340,72,2502,3084,3111,3067,1006,0,3364,55,1026,1082,3100,3089,3020,4630,3340,18,1055,3032,3031,3006,3086,3036,3340,800,4630,2503,3157,3871,2055,3020,3364,54,1056,3110,3068,3047,3075,0,3340,120,3171,3161,3071,6333,1033,0,3340,3,3173,4633,6664,3075,0,0,3363,901,1055,3508,3078,3009,3144,3086,3340,223,3876,2031,2502,3084,1001,1029,3364
EUW1_7660706052,1,67,3073,3078,3172,1043,0,0,3340,234,6676,3078,6673,3047,0,0,3340,90,1056,3116,2503,3020,2420,0,3364,64,2031,3133,3134,6676,6692,3158,3340,54,3869,3075,3047,3110,1028,0,3364,86,1028,6631,3006,3066,1031,0,3340,120,3071,3158,3161,1037,1036,0,3340,35,3006,2031,3142,3078,0,0,3340,157,3153,3006,6673,0,0,0,3340,235,3871,3071,3094,3009,1036,1036,3364
EUW1_7659793230,0,266,1054,3111,3067,6692,1036,1028,3340,54,3110,3068,3075,3111,1052,1027,3340,63,6653,1011,1001,1052,0,0,3340,202,6676,3031,2055,3009,0,0,3363,147,3871,3116,3158,2503,0,0,3364,50,1056,6657,3047,3116,6653,2022,3340,517,3089,3152,3020,1082,0,0,3340,901,3035,3508,3031,3094,0,3158,3363,222,1055,3172,6672,3085,0,0,3340,223,3876,3084,3111,1029,1033,0,3364
EUW1_7658944505,1,106,3115,3172,3084,2021,2021,0,3340,131,3115,2421,3020,6653,0,0,3340,711,3157,6655,1056,3175,1052,1058,3364,221,3031,3172,3032,3085,0,0,3363,201,3869,3190,3107,2055,3174,0,3364,17,1056,3020,3115,6653,1026,3802,3340,233,3044,3153,3111,2152,3067,0,3340,245,1056,3152,3020,3100,1058,1058,3340,202,6676,3009,3031,0,0,0,3340,43,3871,3118,6653,3158,0,0,3364
EUW1_7657331754,1,114,3074,1055,3173,3078,6333,3066,3340,102,3074,3161,3170,6333,3156,3072,3340,127,3157,3118,3175,4645,1058,0,3340,498,1055,3032,3031,3172,3036,2019,3340,143,2420,1058,3871,3020,2503,6653,3364,82,1029,3116,3111,4633,6653,3076,3340,64,0,6692,3158,3071,6610,3156,3340,55,1058,3020,3100,3157,4645,3135,3340,202,3036,3009,6676,3031,3094,1038,3364,43,3871,3165,3158,6617,3118,3067,3364
EUW1_7653628715,1,17,3089,2503,1082,3171,3115,2508,3340,35,3142,3172,3031,3134,0,0,3340,238,1054,6699,3171,6692,3814,0,3364,145,1055,2421,3006,3124,3302,6672,3340,78,3869,3170,3742,3076,1031,1057,3364,82,1054,3089,4633,3020,3075,2508,3340,234,6676,6672,3047,6670,1037,0,3340,103,1056,6655,3020,4645,0,0,3340,901,1036,1028,3042,3158,1037,3078,3340,99,3871,3040,3158,4628,0,0,3340
EUW1_7653558930,1,82,4633,3116,3173,2504,3065,3089,3340,77,3742,6653,3170,3065,2502,3161,3340,131,3152,3157,3115,4645,3111,3089,3340,429,3172,3153,3085,3026,3072,3036,3340,412,3876,3170,3190,3109,3110,3075,3364,875,3071,3111,2501,3084,3161,2021,3340,32,3068,6653,2504,3075,8020,6665,3340,112,2503,3020,3157,6653,3089,3135,3340,115,3089,6655,4645,2503,3165,6653,3340,76,3877,6657,3013,4633,3116,8020,3364
EUW1_7653520065,0,223,3084,4401,1028,1054,3111,0,3340,107,3142,3158,6698,3814,3123,0,3364,800,2503,4628,4645,1058,1058,3020,3340,21,3035,3142,3009,6676,3072,6670,3340,518,2421,3152,3871,3020,1058,0,3364,82,6653,3116,3175,3065,4633,1029,3340,24,6610,3111,3078,3053,1053,0,3340,161,1056,6655,4645,3158,3089,0,3340,222,1055,3085,6672,1001,3035,1018,3340,412,3876,3170,3050,3190,3109,0,3364
EUW1_7650679046,0,777,3031,3153,3006,3123,1036,1018,3364,5,6699,6676,3006,3123,3035,0,3340,63,4645,6653,3020,2503,0,0,3340,22,3072,3046,3111,6672,3123,1036,3340,201,3876,3190,3107,3047,3024,2055,3364,82,4633,3174,3116,6653,3076,1031,3340,233,3174,3153,3071,6333,1042,0,3340,103,0,0,0,0,0,0,3340,222,3172,6672,6676,3085,6670,0,3340,147,3871,2055,2503,3171,3116,0,3364
EUW1_7650344322,1,24,3157,3078,3173,6610,3053,3091,3340,904,3078,3047,6610,6333,3065,0,3364,127,4645,2508,3157,3171,6657,3118,3340,145,6672,3172,3115,3157,3124,3302,3340,161,3871,2503,3020,3165,3089,3108,3364,875,6631,3111,2501,3053,3161,1036,3340,950,6701,6697,3158,6696,3161,3134,3364,55,4646,3089,3115,3100,4645,3135,3340,236,3026,3508,3158,3033,6675,3031,3363,99,6655,3871,3020,3118,4645,4646,3364
EUW1_7650326876,0,82,4633,3116,3047,3076,1029,0,3340,517,3100,3157,3020,1058,0,0,3364,166,3031,3087,3013,6676,6670,0,3363,202,6676,3031,3009,3094,3035,1036,3363,147,3870,3107,3158,6617,1004,1004,3364,157,3153,3006,3046,3031,0,0,3340,950,6692,3171,6697,3071,3161,2019,3340,245,3152,3100,1056,3175,1058,0,3340,51,3035,6676,3031,3172,3094,6670,3363,518,3876,3175,1052,6655,3108,1028,3364
EUW1_7649296199,0,875,1055,6631,3111,3153,2021,2021,3340,517,4633,3135,3100,4645,3020,0,3340,161,4645,3157,6655,3158,3102,2055,3363,22,3033,3142,6696,3042,3814,6695,3363,147,3870,3107,3158,1082,6617,3504,3364,799,6695,6692,3173,3161,3053,3044,3340,30,2503,3175,6653,3118,3041,3089,3364,800,4645,2503,3171,4628,3089,4632,3340,901,3508,3161,3158,3031,3036,1053,3340,43,3870,3107,4005,3171,3118,6617,3364
EUW1_7649259520,0,420,3065,6662,3174,6610,3071,1029,3340,104,3174,6676,3036,3142,1037,0,3340,800,3802,3040,6655,3175,4645,2508,3340,22,6701,3142,6696,3042,6694,3814,3363,147,3870,3107,6621,6617,3158,4628,3364,86,6631,3031,3046,3033,6673,3006,3340,121,3142,6701,6694,3814,3026,3158,3364,90,6653,2503,3111,3157,3145,0,3340,18,1055,3032,3006,3031,6675,3072,3340,89,3869,3190,3107,3109,3009,0,3364
EUW1_7640674503,1,83,3161,3078,3211,3111,3181,3067,3364,245,3100,3115,1082,3020,4645,3089,3364,777,6673,6672,3153,3006,3091,1018,3364,18,3072,6676,3006,3031,3033,3086,3340,555,3869,3142,3179,3009,6696,1036,3340,36,3083,3748,3174,3084,3105,1028,3340,131,3115,3157,4633,3175,4645,1031,3340,103,3089,1082,3157,3158,4645,6655,3340,22,1055,3006,3032,3046,1053,0,3340,111,3190,3174,3869,3109,3050,0,3364
EUW1_7639990430,0,72,1054,3748,3047,3070,1011,0,3340,24,3078,3047,6610,1052,1029,0,3513,112,1056,1052,2503,3147,0,3020,3340,221,1055,3032,3006,3085,1037,1038,3340,143,3871,3020,6653,1011,3916,0,3364,83,3036,3078,6692,3009,1037,2022,3340,64,6610,6692,3047,0,0,0,3340,84,1054,3152,3175,4645,1052,0,3340,145,3006,6672,3115,3124,1055,0,3340,412,3190,3876,3114,3170,3067,0,3364
EUW1_7621341004,1,266,3161,6610,3047,3071,6333,3156,3340,154,3065,6665,3171,6653,3075,4633,3364,161,4645,3157,3020,4628,6655,3089,3340,81,3042,6676,3171,6694,3110,6699,3340,99,3871,6655,3175,4646,4645,1058,3364,58,3161,6692,3047,3071,6333,3065,3340,76,4628,6653,3020,4646,4645,3089,3340,3,8010,3121,3065,3020,4633,1058,3340,21,3142,6676,6694,6695,6696,3072,3363,80,3877,3179,3013,6692,3071,6610,3364
EUW1_7620481659,1,62,6610,3078,3071,0,0,3047,3340,517,1101,3100,3111,0,0,0,3340,63,3020,6655,6653,3116,1058,0,3340,895,3031,6676,6333,3047,3036,6673,3340,267,3870,3158,4005,3504,6617,3114,3364,92,2021,6696,3171,6610,6694,6333,3364,64,3071,3173,6692,1028,6333,0,3340,90,1056,2503,6653,3020,3145,0,3340,222,3006,3032,3085,6670,1036,1036,3340,902,3871,6620,3158,6617,3067,1004,3364
EUW1_7615712620,0,36,1054,3083,3084,3065,3009,1011,3340,11,3124,6672,3006,3073,1037,0,3340,238,6692,3158,6699,3814,3071,3161,3340,51,3032,6676,3006,1018,1037,0,3364,99,6655,3871,4646,1052,1001,0,3364,106,1029,3152,3171,6657,3115,3076,3340,56,3174,1036,6631,3071,3133,3073,3364,7,3175,3157,4646,1056,4645,0,3340,222,3031,3172,1042,3032,3033,0,3363,143,3871,3175,1052,6653,3165,3116,3364
EUW1_7662101627,1,17,6653,3115,1056,3020,3916,3067,3340,141,3071,6692,3047,3065,0,0,3340,246,6698,1055,3158,6696,6694,3814,3340,360,1055,6676,3047,3031,6670,0,3340,74,3871,2503,3020,2031,3116,3916,3340,83,3078,1054,3111,3161,3133,0,3340,36,3083,3084,3170,3077,3066,1031,3340,134,2031,2503,3175,4629,1056,0,3364,901,3070,3078,3006,3161,3133,1037,3340,147,3870,3107,3158,3116,1052,1029,3364
EUW1_7662081329,0,67,0,0,0,0,0,0,0,33,1102,2003,0,0,0,0,3340,105,1056,2003,0,0,0,0,3340,21,1055,2003,0,0,0,0,3340,235,3865,0,0,0,0,0,3340,875,2031,1036,0,0,0,0,3340,36,1102,0,0,0,0,0,3340,74,1052,2003,0,0,0,0,3340,800,1056,2003,1001,0,0,0,3340,526,3865,2003,0,0,0,0,3340
EUW1_7662028780,1,887,3041,3115,3174,4633,3089,0,3340,200,6631,6672,3174,3153,0,0,3340,27,1056,3009,6653,3041,3116,3742,3340,22,1053,3046,3032,3172,3031,1037,3340,3,3869,3110,3173,8020,1029,1029,3364,36,3084,3083,3009,1054,1028,3077,3340,11,3124,3153,3006,6672,3091,1011,3364,39,1029,3153,3111,3091,3181,1036,3340,523,3032,3031,3006,1055,6673,0,3363,98,3877,3084,3076,3047,3082,3024,3340
EUW1_7661963911,0,75,1054,3158,3078,3110,2021,1036,3340,36,3084,3742,3009,1011,1006,0,3340,157,3006,3153,3046,3123,3035,1018,3340,22,6672,3046,3006,3031,0,0,3340,235,3877,3071,3006,3031,3094,2055,3364,154,1054,3157,3174,8010,3145,4633,3364,29,3085,3153,6672,3172,6676,0,3364,112,3089,2421,3175,6653,2503,1058,3340,360,3031,6676,3174,6673,1036,0,3340,12,3869,3174,3050,3110,0,0,3340
EUW1_7661335311,1,240,3748,3053,3047,3071,2501,6609,3340,36,3075,3084,3742,2501,3083,3047,3340,90,2503,3089,3158,3116,6653,3165,3340,21,3033,6676,3006,3031,3072,2019,3340,902,3870,2065,6620,6617,3114,3158,3364,122,6631,3053,3742,3173,4401,3075,3340,48,3742,3078,3172,1053,3065,3075,3340,166,6665,3087,3174,6676,3033,3094,3363,236,3033,3508,6675,3171,3031,1053,3340,16,3870,3107,6617,3083,3067,3013,3364
